hotel,is_canceled,lead_time,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,previous_cancellations,previous_bookings_not_canceled,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status
City Hotel,1,23,August,0,2,1,0,0,0,0,D,0,No Deposit,0,Transient,154,0,0,Canceled
City Hotel,1,23,August,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,134,0,0,Canceled
City Hotel,1,113,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,1,Canceled
City Hotel,1,21,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,138.67,0,1,Canceled
City Hotel,1,87,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,1,Canceled
City Hotel,1,29,August,0,3,3,0,0,0,0,D,0,No Deposit,0,Transient,201,0,0,Canceled
City Hotel,1,102,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,112.5,0,0,Canceled
City Hotel,1,139,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,140.17,0,1,Canceled
City Hotel,1,253,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,107.1,0,1,Canceled
City Hotel,1,36,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,140,0,0,Canceled
City Hotel,1,141,August,0,4,2,1,0,0,0,A,0,No Deposit,0,Transient,148.5,0,0,Canceled
City Hotel,1,132,August,0,4,2,1,0,0,0,D,0,Refundable,0,Transient,209.7,0,0,Canceled
City Hotel,1,188,August,0,4,2,0,0,0,0,D,0,No Deposit,0,Transient,85,0,0,No-Show
City Hotel,1,52,August,0,4,2,0,0,0,0,A,0,No Deposit,0,Transient,140,0,0,Canceled
City Hotel,1,149,August,0,4,2,1,0,0,0,A,0,No Deposit,0,Transient,148.5,0,0,Canceled
City Hotel,1,97,August,0,4,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,1,Canceled
City Hotel,1,207,August,0,4,2,0,0,0,0,A,0,No Deposit,0,Transient,130.5,0,0,Canceled
City Hotel,1,247,August,0,4,2,0,0,0,0,A,0,No Deposit,0,Transient,89.1,0,1,Canceled
City Hotel,1,300,August,0,4,1,0,0,0,0,A,0,No Deposit,0,Transient,89.1,0,1,Canceled
City Hotel,1,138,August,0,4,3,0,0,0,0,D,0,No Deposit,0,Transient,175.5,0,0,Canceled
City Hotel,1,331,August,0,4,2,0,0,0,0,A,2,No Deposit,0,Transient,91.58,0,1,Canceled
City Hotel,1,285,August,0,5,2,0,0,0,0,A,0,No Deposit,0,Transient,107.1,0,1,Canceled
City Hotel,1,200,August,0,5,2,1,0,0,0,A,0,No Deposit,0,Transient,148.5,0,0,Canceled
City Hotel,1,85,August,1,5,2,0,0,0,0,A,0,No Deposit,0,Transient,144.33,0,1,Canceled
City Hotel,1,170,August,1,5,2,0,0,0,0,A,0,No Deposit,0,Transient,130.5,0,0,Canceled
City Hotel,1,20,August,2,5,3,0,0,0,0,D,0,No Deposit,0,Transient,230,0,1,Canceled
City Hotel,1,111,August,2,5,3,0,0,0,0,E,0,No Deposit,0,Transient,225,0,0,Canceled
City Hotel,1,64,August,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,141.43,0,1,Canceled
City Hotel,1,63,August,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,130,0,1,Canceled
City Hotel,1,168,August,2,6,2,1,0,0,0,A,0,No Deposit,0,Transient,148.5,0,0,Canceled
City Hotel,1,72,August,2,6,2,0,0,0,0,A,0,No Deposit,0,Transient,132.5,0,1,Canceled
City Hotel,1,168,August,2,6,2,0,0,0,0,A,0,No Deposit,0,Transient,130.5,0,0,Canceled
City Hotel,1,306,August,2,6,2,2,0,0,0,F,0,No Deposit,0,Transient,196.51,0,2,Canceled
City Hotel,1,65,August,0,1,2,0,0,0,0,A,0,No Deposit,0,Transient,80.1,0,0,Canceled
City Hotel,1,208,August,0,1,2,0,0,0,0,A,0,No Deposit,0,Transient-Party,125,0,0,Canceled
City Hotel,1,75,August,0,2,2,0,0,0,0,D,0,No Deposit,0,Transient,198,0,1,Canceled
City Hotel,1,22,August,0,3,2,0,0,0,0,D,0,No Deposit,0,Transient,166,0,1,Canceled
City Hotel,1,130,August,0,3,2,0,0,0,0,D,0,No Deposit,0,Transient,155,0,2,Canceled
City Hotel,1,130,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,2,Canceled
City Hotel,1,130,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,2,Canceled
City Hotel,1,200,August,0,3,3,0,0,0,0,D,0,No Deposit,0,Transient,177.3,0,0,Canceled
City Hotel,1,69,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,117,0,1,Canceled
City Hotel,1,92,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,2,Canceled
City Hotel,1,130,August,0,3,2,0,0,0,0,D,0,No Deposit,0,Transient,155,0,2,Canceled
City Hotel,1,104,August,0,4,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,2,Canceled
City Hotel,1,102,August,0,4,2,0,0,0,0,D,0,No Deposit,0,Transient,147.25,0,1,Canceled
City Hotel,1,24,August,0,4,2,0,0,0,0,D,1,No Deposit,0,Transient,212,0,1,Canceled
City Hotel,1,182,August,0,4,2,0,0,0,0,A,2,No Deposit,0,Transient,130.5,0,0,Canceled
City Hotel,1,334,August,0,4,2,0,0,0,0,A,0,No Deposit,0,Transient,116.1,0,2,Canceled
City Hotel,1,157,August,0,4,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,0,Canceled
City Hotel,1,24,August,0,4,1,0,0,0,0,A,1,No Deposit,0,Transient,144.5,0,1,Canceled
City Hotel,1,224,August,0,4,2,2,0,0,0,F,0,No Deposit,0,Transient,202.5,0,0,Canceled
City Hotel,1,230,August,1,4,2,0,0,0,0,D,0,No Deposit,0,Transient,144,0,1,Canceled
City Hotel,1,96,August,1,4,2,0,0,0,0,D,0,No Deposit,0,Transient,155,0,1,Canceled
City Hotel,1,190,August,1,4,2,1,0,0,0,A,2,No Deposit,0,Transient,151.8,0,1,Canceled
City Hotel,1,230,August,1,4,2,1,0,0,0,A,0,No Deposit,0,Transient,148.5,0,1,Canceled
City Hotel,1,199,August,1,4,2,0,0,0,0,E,2,No Deposit,0,Transient,166.5,0,0,Canceled
City Hotel,1,307,August,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient,154.8,0,2,Canceled
City Hotel,1,306,August,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient,120.6,0,3,Canceled
City Hotel,1,328,August,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient,172,0,2,Canceled
City Hotel,1,243,August,2,8,2,1,0,0,0,A,0,No Deposit,0,Transient,148.5,0,1,Canceled
City Hotel,1,243,August,2,8,2,0,0,0,0,A,0,No Deposit,0,Transient,112.5,0,1,Canceled
City Hotel,1,155,August,2,8,2,0,0,0,0,A,0,No Deposit,0,Transient,122.5,0,0,Canceled
City Hotel,1,227,August,3,9,2,0,0,0,0,A,0,No Deposit,0,Transient,112.5,0,0,Canceled
City Hotel,1,60,August,2,6,2,0,0,0,0,A,0,No Deposit,0,Transient,160,0,1,Canceled
City Hotel,1,41,August,0,1,1,0,0,0,0,A,0,No Deposit,0,Transient,126,0,0,Canceled
City Hotel,1,2,August,0,1,1,0,0,0,0,A,1,No Deposit,0,Transient-Party,17.6,0,0,Canceled
City Hotel,1,2,August,0,1,2,0,0,0,0,A,0,No Deposit,0,Transient-Party,166,0,0,Canceled
City Hotel,1,25,August,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,134,0,1,Canceled
City Hotel,1,308,August,0,2,2,0,0,0,0,A,2,No Deposit,0,Transient,80.19,0,1,Canceled
City Hotel,1,62,August,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,150,0,0,Canceled
City Hotel,1,320,August,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,89.1,0,1,Canceled
City Hotel,1,69,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,80.1,0,0,Canceled
City Hotel,1,157,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,0,Canceled
City Hotel,1,64,August,0,3,1,0,0,0,0,A,0,No Deposit,0,Transient,140,0,1,Canceled
City Hotel,1,110,August,0,3,3,0,0,0,0,D,0,No Deposit,0,Transient,155,0,1,Canceled
City Hotel,1,101,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,112.5,0,2,Canceled
City Hotel,1,19,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,160,0,1,Canceled
City Hotel,1,170,August,0,3,3,0,0,0,0,D,2,No Deposit,0,Transient,175.5,0,0,Canceled
City Hotel,1,155,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,0,Canceled
City Hotel,1,171,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,130.5,0,0,Canceled
City Hotel,1,107,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,2,Canceled
City Hotel,1,146,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,0,Canceled
City Hotel,1,101,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,112.5,0,2,Canceled
City Hotel,1,110,August,0,3,2,0,0,0,0,D,0,No Deposit,0,Transient,195,0,1,Canceled
City Hotel,1,107,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,2,Canceled
City Hotel,1,141,August,0,3,2,1,0,0,0,A,0,No Deposit,0,Transient,148.5,0,0,Canceled
City Hotel,1,173,August,0,3,2,0,0,0,0,D,0,No Deposit,0,Transient,139.5,0,1,Canceled
City Hotel,1,194,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,116.67,0,3,Canceled
City Hotel,1,157,August,0,3,1,0,0,0,0,A,0,No Deposit,0,Transient,130.5,0,1,Canceled
City Hotel,1,106,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,1,Canceled
City Hotel,1,211,August,1,3,3,0,0,0,0,A,0,No Deposit,0,Transient,115.63,0,0,Canceled
City Hotel,1,51,August,1,3,2,0,0,0,0,A,0,No Deposit,0,Transient,140,0,1,Canceled
City Hotel,1,211,August,1,3,2,0,0,0,0,A,1,No Deposit,0,Transient,115.63,0,0,Canceled
City Hotel,1,211,August,1,3,2,0,0,0,0,D,1,No Deposit,0,Transient,170,0,0,Canceled
City Hotel,1,16,August,1,3,3,0,0,0,0,D,0,No Deposit,0,Transient,239,0,2,Canceled
City Hotel,1,62,August,2,3,2,0,0,0,0,E,0,No Deposit,0,Transient,152,0,0,Canceled
City Hotel,1,156,August,2,3,2,0,0,0,0,A,0,No Deposit,0,Transient,122.5,0,0,Canceled
City Hotel,1,331,August,2,3,2,0,0,0,0,A,0,No Deposit,0,Transient,107.1,0,1,Canceled
City Hotel,1,174,August,2,3,2,1,0,0,0,A,0,No Deposit,0,Transient,148.5,0,0,Canceled
City Hotel,1,92,August,2,3,2,0,0,0,0,A,0,No Deposit,0,Transient,183,0,1,Canceled
City Hotel,1,315,August,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,89.1,0,2,Canceled
City Hotel,1,180,August,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,80.1,0,1,Canceled
City Hotel,1,87,August,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,133.29,0,1,Canceled
City Hotel,1,314,August,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,89.1,0,2,Canceled
City Hotel,1,158,August,2,5,3,0,0,0,0,D,0,No Deposit,0,Transient,226.8,0,0,Canceled
City Hotel,1,266,August,2,7,2,1,0,0,0,F,0,No Deposit,0,Transient,256,0,1,Canceled
City Hotel,1,84,August,4,9,2,0,1,0,0,A,1,No Deposit,0,Transient-Party,112,0,3,Canceled
City Hotel,1,84,August,4,9,2,0,0,0,0,A,1,No Deposit,0,Transient-Party,112,0,2,Canceled
City Hotel,1,2,August,0,1,2,0,0,0,0,E,2,No Deposit,0,Transient,75,0,2,Canceled
City Hotel,1,2,August,0,1,3,0,0,0,0,D,0,No Deposit,0,Transient,200,0,2,Canceled
City Hotel,1,128,August,0,1,3,0,0,0,0,D,0,No Deposit,0,Transient,195,0,0,Canceled
City Hotel,1,389,August,0,2,1,0,0,0,0,A,6,No Deposit,0,Transient,118.75,0,2,Canceled
City Hotel,1,80,August,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,130,0,0,Canceled
City Hotel,1,158,August,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,0,Canceled
City Hotel,1,185,August,0,2,3,0,0,0,0,D,0,No Deposit,0,Transient,175.5,0,0,Canceled
City Hotel,1,195,August,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,118.75,0,0,Canceled
City Hotel,1,340,August,1,2,2,2,0,0,0,F,1,No Deposit,0,Transient,175.5,0,0,Canceled
City Hotel,1,65,August,1,2,3,0,0,0,0,D,0,No Deposit,0,Transient,200,0,0,Canceled
City Hotel,1,151,August,1,2,3,0,0,0,0,D,0,No Deposit,0,Transient,175.5,0,0,Canceled
City Hotel,1,159,August,1,2,3,0,0,0,0,D,0,No Deposit,0,Transient,175.5,0,0,Canceled
City Hotel,1,300,August,1,2,3,0,0,0,0,A,0,No Deposit,0,Transient,109.2,0,2,Canceled
City Hotel,1,300,August,1,2,3,0,0,0,0,A,0,No Deposit,0,Transient,98.28,0,2,Canceled
City Hotel,1,340,August,1,2,3,0,0,0,0,D,1,No Deposit,0,Transient,135.9,0,0,Canceled
City Hotel,1,78,August,1,2,2,0,0,0,0,A,0,No Deposit,0,Transient,117,0,1,Canceled
City Hotel,1,340,August,1,2,3,0,0,0,0,D,0,No Deposit,0,Transient,135.9,0,0,Canceled
City Hotel,1,81,August,2,2,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,1,Canceled
City Hotel,1,49,August,2,2,2,0,0,0,0,A,0,No Deposit,0,Transient,160,0,1,Canceled
City Hotel,1,200,August,2,2,3,0,0,0,0,D,0,No Deposit,0,Transient,175.5,0,1,Canceled
City Hotel,1,210,August,2,3,2,0,0,0,0,A,0,No Deposit,0,Transient,130.5,0,1,Canceled
City Hotel,1,178,August,2,3,2,0,0,0,0,A,0,No Deposit,0,Transient,112.5,0,1,Canceled
City Hotel,1,79,August,2,3,2,0,0,0,0,A,0,No Deposit,0,Transient,130,0,2,Canceled
City Hotel,1,210,August,2,3,2,0,0,0,0,A,0,No Deposit,0,Transient,112.5,0,1,Canceled
City Hotel,1,54,August,2,4,2,0,0,0,0,A,0,No Deposit,0,Transient,140,0,1,Canceled
City Hotel,1,198,August,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,130.5,0,0,Canceled
City Hotel,1,198,August,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,130.5,0,0,Canceled
City Hotel,1,164,August,2,7,2,0,1,0,0,A,0,No Deposit,0,Transient,67.15,0,2,Canceled
City Hotel,1,8,August,0,1,3,0,0,0,0,D,0,No Deposit,0,Transient,230,0,1,Canceled
City Hotel,1,82,August,0,1,3,0,0,0,0,D,0,No Deposit,0,Transient,195,0,1,Canceled
City Hotel,1,191,August,1,1,2,0,0,0,0,D,5,No Deposit,0,Transient,139.5,0,0,Canceled
City Hotel,1,170,August,1,1,2,0,0,0,0,D,3,No Deposit,0,Transient,139.5,0,0,Canceled
City Hotel,1,191,August,1,1,2,0,0,0,0,D,3,No Deposit,0,Transient,139.5,0,0,Canceled
City Hotel,1,138,August,1,1,1,0,0,0,0,D,2,No Deposit,0,Transient,147.25,0,0,Canceled
City Hotel,1,191,August,1,1,2,0,0,0,0,D,3,No Deposit,0,Transient,139.5,0,0,Canceled
City Hotel,1,223,August,2,1,2,0,0,0,0,A,0,No Deposit,0,Transient,130.5,0,0,Canceled
City Hotel,1,223,August,2,1,2,0,0,0,0,A,0,No Deposit,0,Transient,166.5,0,1,Canceled
City Hotel,1,314,August,2,1,3,0,0,0,0,D,0,No Deposit,0,Transient,139.5,0,0,Canceled
City Hotel,1,98,August,2,1,2,0,0,0,0,D,0,No Deposit,0,Transient,155,0,1,Canceled
City Hotel,1,140,August,2,1,2,1,0,0,0,A,2,No Deposit,0,Transient,154,0,0,Canceled
City Hotel,1,62,August,2,1,2,0,0,0,0,A,0,No Deposit,0,Transient,135,0,0,Canceled
City Hotel,1,72,August,2,1,2,0,0,0,0,A,0,No Deposit,0,Transient,150,0,1,Canceled
City Hotel,1,72,August,2,1,3,2,0,0,0,G,0,No Deposit,0,Transient,305,0,1,Canceled
City Hotel,1,19,August,2,2,3,0,0,0,0,E,0,No Deposit,0,Transient,260,0,1,Canceled
City Hotel,1,49,August,2,2,2,0,0,0,0,A,0,No Deposit,0,Transient,140,0,1,Canceled
City Hotel,1,63,August,2,3,2,0,0,0,0,A,0,No Deposit,0,Transient,160,0,1,Canceled
City Hotel,1,216,August,2,3,2,2,0,0,0,F,0,No Deposit,0,Transient,256.5,0,0,Canceled
City Hotel,1,120,August,2,3,2,0,0,0,0,D,0,No Deposit,0,Transient,111.6,0,0,Canceled
City Hotel,1,124,August,2,3,3,0,0,0,0,E,1,No Deposit,0,Transient,225,0,1,Canceled
City Hotel,1,146,August,2,4,2,0,0,0,0,A,0,No Deposit,0,Transient,135.33,0,0,Canceled
City Hotel,1,139,August,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,0,Canceled
City Hotel,1,139,August,2,5,2,0,0,0,0,D,0,No Deposit,0,Transient,139.5,0,0,Canceled
City Hotel,1,173,August,2,5,2,1,0,0,0,A,0,No Deposit,0,Transient,148.5,0,0,Canceled
City Hotel,1,102,August,2,5,1,0,0,0,0,A,0,No Deposit,0,Transient,121.5,0,1,No-Show
City Hotel,1,173,August,2,5,1,0,0,0,0,A,0,No Deposit,0,Transient,121.5,0,0,Canceled
City Hotel,1,265,August,3,6,2,0,0,0,0,A,0,No Deposit,0,Transient,89.1,0,0,Canceled
City Hotel,1,265,August,3,6,2,0,0,0,0,A,0,No Deposit,0,Transient,89.1,0,0,Canceled
City Hotel,1,4,August,1,0,1,0,0,0,0,D,0,No Deposit,0,Transient,144.5,0,0,Canceled
City Hotel,1,147,August,1,0,2,1,0,0,0,A,0,No Deposit,0,Transient,148.5,0,0,Canceled
City Hotel,1,4,August,1,0,1,0,0,0,0,D,0,No Deposit,0,Transient,144.5,0,0,Canceled
City Hotel,1,103,August,2,0,2,0,0,0,0,E,3,No Deposit,0,Transient,234,0,1,Canceled
City Hotel,1,258,August,2,0,2,0,0,0,0,A,0,No Deposit,0,Transient,89.1,0,0,Canceled
City Hotel,1,138,August,2,1,2,1,0,0,0,A,0,No Deposit,0,Transient,148.5,0,0,Canceled
City Hotel,1,84,August,2,1,2,1,0,0,0,A,0,No Deposit,0,Transient,160,0,0,Canceled
City Hotel,1,333,August,2,1,2,0,0,0,0,A,0,No Deposit,0,Transient,89.1,0,1,Canceled
City Hotel,1,271,August,2,1,2,2,0,0,0,F,0,No Deposit,0,Transient,179.1,0,1,Canceled
City Hotel,1,262,August,2,1,2,0,0,0,0,A,0,No Deposit,0,Transient,107.1,0,2,Canceled
City Hotel,1,172,August,2,2,2,0,0,0,0,A,0,No Deposit,0,Transient,115.63,0,0,Canceled
City Hotel,1,185,August,2,2,2,2,0,0,0,F,0,No Deposit,0,Transient,235,0,0,Canceled
City Hotel,1,22,August,2,3,2,0,0,0,0,A,0,No Deposit,0,Transient,180,0,2,Canceled
City Hotel,1,127,August,2,3,2,0,0,0,0,D,0,No Deposit,0,Transient,155,0,2,Canceled
City Hotel,1,22,August,2,3,2,0,0,0,0,D,0,No Deposit,0,Transient,190,0,2,Canceled
City Hotel,1,181,August,2,3,2,0,0,0,0,A,0,No Deposit,0,Transient,112.5,0,0,Canceled
City Hotel,1,87,August,2,3,2,0,0,0,0,D,0,No Deposit,0,Transient,155,0,1,Canceled
City Hotel,1,265,August,2,4,2,0,0,0,0,A,0,No Deposit,0,Transient,89.1,0,1,Canceled
City Hotel,1,111,August,2,5,3,0,0,0,0,D,0,No Deposit,0,Transient,195,0,0,Canceled
City Hotel,1,107,August,2,5,3,0,0,0,0,E,0,No Deposit,0,Transient,225,0,1,Canceled
City Hotel,1,318,August,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,80.1,0,0,No-Show
City Hotel,1,335,August,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,89.1,0,3,Canceled
City Hotel,1,168,August,4,10,1,0,0,0,0,A,0,No Deposit,0,Transient,119.83,0,1,Canceled
City Hotel,1,172,August,4,10,2,0,0,0,0,A,0,No Deposit,0,Transient,113.32,0,0,Canceled
City Hotel,1,172,August,4,10,3,0,0,0,0,D,0,No Deposit,0,Transient,173.83,0,0,Canceled
City Hotel,1,172,August,4,10,1,0,0,0,0,A,0,No Deposit,0,Transient,128.83,0,1,Canceled
City Hotel,1,0,August,1,0,2,0,0,0,0,A,0,No Deposit,0,Transient,140,0,0,Canceled
City Hotel,1,48,August,1,0,2,0,0,0,0,A,0,No Deposit,0,Transient,160,0,0,Canceled
City Hotel,1,112,August,1,1,3,0,0,0,0,D,0,No Deposit,0,Transient,175,0,0,Canceled
City Hotel,1,123,August,1,1,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,0,Canceled
City Hotel,1,150,August,1,1,2,0,0,0,0,A,0,No Deposit,0,Transient,130.5,0,0,Canceled
City Hotel,1,188,August,1,1,3,0,0,0,0,D,0,No Deposit,0,Transient,175.5,0,0,Canceled
City Hotel,1,169,August,1,1,2,1,0,0,0,A,0,No Deposit,0,Transient,148.5,0,0,Canceled
City Hotel,1,26,August,1,1,2,1,0,0,0,D,0,No Deposit,0,Transient,165.49,0,1,Canceled
City Hotel,1,123,August,1,1,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,1,Canceled
City Hotel,1,112,August,1,1,2,0,0,0,0,A,0,No Deposit,0,Transient,125,0,1,Canceled
City Hotel,1,150,August,1,1,2,0,0,0,0,A,0,No Deposit,0,Transient,130.5,0,0,Canceled
City Hotel,1,7,August,1,1,2,0,0,0,0,D,0,No Deposit,0,Transient,190,0,0,Canceled
City Hotel,1,78,August,1,2,2,0,0,0,0,A,2,No Deposit,0,Transient,136.67,0,0,Canceled
City Hotel,1,89,August,1,2,2,0,0,0,0,A,0,No Deposit,0,Transient,145,0,0,Canceled
City Hotel,1,179,August,1,2,2,0,0,0,0,A,0,No Deposit,0,Transient,130.5,0,0,Canceled
City Hotel,1,206,August,1,2,2,1,0,0,0,A,0,No Deposit,0,Transient,141.5,0,0,Canceled
City Hotel,1,115,August,1,2,2,0,0,0,0,D,0,No Deposit,0,Transient,155,0,1,Canceled
City Hotel,1,0,August,1,2,2,0,0,0,0,D,0,No Deposit,0,Transient,150,0,0,Canceled
City Hotel,1,111,August,1,3,2,0,0,0,0,A,0,No Deposit,0,Transient,183,0,3,Canceled
City Hotel,1,148,August,1,3,2,1,0,0,0,A,0,No Deposit,0,Transient,148.5,0,0,Canceled
City Hotel,1,46,August,1,2,1,0,0,0,0,A,0,No Deposit,0,Transient,140,0,1,Canceled
City Hotel,1,281,August,1,3,2,0,0,0,0,A,0,No Deposit,0,Transient,107.1,0,1,Canceled
City Hotel,1,111,August,1,3,2,0,0,0,0,A,0,No Deposit,0,Transient,183,0,3,Canceled
City Hotel,1,194,August,1,3,2,0,0,0,0,A,0,No Deposit,0,Transient,112.5,0,1,Canceled
City Hotel,1,274,August,1,3,2,0,0,0,0,A,0,No Deposit,0,Transient,141.3,0,1,Canceled
City Hotel,1,104,August,1,3,2,0,0,0,0,A,0,No Deposit,0,Transient,107.1,0,1,No-Show
City Hotel,1,15,August,1,3,2,0,0,0,0,A,0,No Deposit,0,Transient,175,0,0,Canceled
City Hotel,1,131,August,1,4,3,0,0,0,0,D,0,No Deposit,0,Transient,252,0,2,Canceled
City Hotel,1,204,August,1,4,3,0,0,0,0,D,0,No Deposit,0,Transient,177.3,0,0,Canceled
City Hotel,1,143,August,1,4,2,1,0,0,0,A,0,No Deposit,0,Transient,148.5,0,0,Canceled
City Hotel,1,257,August,1,4,2,0,0,0,0,A,0,No Deposit,0,Transient,89.1,0,0,Canceled
City Hotel,1,262,August,1,4,2,2,0,0,0,F,0,No Deposit,0,Transient,179.1,0,0,Canceled
City Hotel,1,14,August,1,4,2,0,0,0,0,A,1,No Deposit,0,Transient,170,0,0,Canceled
City Hotel,1,152,August,1,5,2,1,0,0,0,A,0,No Deposit,0,Transient,148.5,0,0,Canceled
City Hotel,1,82,August,1,5,3,0,0,0,0,E,0,No Deposit,0,Transient,230,0,1,Canceled
City Hotel,1,160,August,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,139.5,0,0,Canceled
City Hotel,1,21,August,2,5,2,0,0,0,0,A,0,No Deposit,0,Transient,160,0,1,Canceled
City Hotel,1,35,August,0,1,2,0,0,0,0,A,0,No Deposit,0,Transient-Party,90,0,0,Canceled
City Hotel,1,478,August,0,1,2,0,0,0,0,A,0,Non Refund,0,Transient,90,0,0,Canceled
City Hotel,1,478,August,0,1,2,0,0,0,0,A,0,Non Refund,0,Transient,90,0,0,Canceled
City Hotel,1,478,August,0,1,2,0,0,0,0,A,0,Non Refund,0,Transient,90,0,0,Canceled
City Hotel,1,120,August,0,1,2,0,0,0,0,A,0,No Deposit,0,Transient-Party,114.75,0,2,Canceled
City Hotel,1,478,August,0,1,2,0,0,0,0,A,0,Non Refund,0,Transient,90,0,0,Canceled
City Hotel,1,120,August,0,1,2,0,0,0,0,A,0,No Deposit,0,Transient-Party,114.75,0,2,Canceled
City Hotel,1,478,August,0,1,2,0,0,0,0,A,0,Non Refund,0,Transient,90,0,0,Canceled
City Hotel,1,478,August,0,1,2,0,0,0,0,A,0,Non Refund,0,Transient,90,0,0,Canceled
City Hotel,1,478,August,0,1,2,0,0,0,0,A,0,Non Refund,0,Transient,90,0,0,Canceled
City Hotel,1,478,August,0,1,2,0,0,0,0,A,0,Non Refund,0,Transient,90,0,0,Canceled
City Hotel,1,158,August,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,118.75,0,1,Canceled
City Hotel,1,36,August,0,2,2,2,0,0,0,F,0,No Deposit,0,Transient,250,0,0,Canceled
City Hotel,1,177,August,0,2,3,0,0,0,0,D,0,No Deposit,0,Transient,175.5,0,0,Canceled
City Hotel,1,86,August,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,145,0,2,Canceled
City Hotel,1,478,August,0,1,2,0,0,0,0,A,0,Non Refund,0,Transient,90,0,0,Canceled
City Hotel,1,478,August,0,1,2,0,0,0,0,A,0,Non Refund,0,Transient,90,0,0,Canceled
City Hotel,1,35,August,0,1,2,0,0,0,0,A,0,No Deposit,0,Transient-Party,90,0,0,Canceled
City Hotel,1,326,August,0,2,2,2,0,0,0,F,0,No Deposit,0,Transient,199,0,0,Canceled
City Hotel,1,187,August,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,166.5,0,0,Canceled
City Hotel,1,30,August,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,180,0,2,Canceled
City Hotel,1,86,August,0,2,2,0,0,0,0,A,0,No Deposit,0,Transient,145,0,2,Canceled
City Hotel,1,0,August,0,2,1,0,0,0,0,A,0,No Deposit,0,Transient,80,0,0,Canceled
City Hotel,1,174,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,80.1,0,0,Canceled
City Hotel,1,174,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,80.1,0,0,Canceled
City Hotel,1,161,August,0,3,2,0,0,0,0,A,0,No Deposit,0,Transient,164.7,0,0,Canceled
